seller_id,review_count,avg_sentiment,pct_negative,avg_review_score
8a432f4e5b471f8da497d7dc517666e2,6,-0.042824755112330117,50.0,4.0
0be8ff43f22e456b4e0371b2245e4d01,8,-0.04202881455421448,50.0,4.5
dee656f0f566ed1aa85bd137c943f08f,10,-0.03735569715499878,50.0,4.2
2e90cb1677d35cfe24eef47d441b7c87,8,-0.03681064397096634,50.0,4.75
cab85505710c7cb9b720bceb52b01cee,8,-0.01875416189432144,50.0,4.0
850f4f8af5ea87287ac68de36e29107f,13,-0.0037410213397099422,46.15384615384615,4.230769230769231
ce7d1888639e6fb06b2749cbfdac1ff7,6,-0.0014376242955525715,50.0,2.8333333333333335
282f23a9769b2690c5dda22e316f9941,11,0.02243607152592052,45.45454545454545,4.090909090909091
e59aa562b9f8076dd550fcddf0e73491,7,0.025174515587942942,42.857142857142854,4.285714285714286
a673821011d0cec28146ea42f5ab767f,6,0.032821049292882286,50.0,3.0
cfb1a033743668a192316f3c6d1d2671,10,0.07179768085479736,50.0,4.4
4a3ccda38b2129705f3fb522db62ca31,13,0.08128535289030808,46.15384615384615,3.3076923076923075
aaed1309374718fdd995ee4c58c9dfcd,9,0.08954103125466241,44.44444444444444,4.444444444444445
8e6cc767478edae941d9bd9eb778d77a,5,0.09163281917572022,40.0,3.6
42b729f859728f5079499127a9c2ef37,9,0.10919336477915446,44.44444444444444,4.777777777777778
4b9750c8ad28220fe6702d4ecb7c898f,7,0.1436797891344343,42.857142857142854,4.142857142857143
8bb48dc19fccaa8613b6229bf7f452a2,8,0.15132979303598404,37.5,4.875
e24fc9fcd865784fb25705606fe3dfe7,5,0.16146011352539064,40.0,4.2
2745f798279e0ed033addcc1474776d7,5,0.20426783561706544,40.0,5.0
6b243f80ed07b10f0e8aa0f21a205f3c,5,0.2561719059944153,40.0,3.8
aac29b1b99776be73c3049939652091d,9,0.2891618741883172,22.22222222222222,4.666666666666667
8cbac7e12637ed9cffa18c7875207478,6,0.29061655203501385,33.33333333333333,3.6666666666666665
b18dc380845b24038cfc48006478f099,9,0.3153154320187039,33.33333333333333,1.7777777777777777
0b35c634521043bf4b47e21547b99ab5,10,0.38456976413726807,30.0,4.2
c8b0e2b0a7095e5d8219575d5e7e1181,7,0.5169155086789813,14.285714285714285,4.428571428571429
3d8fa2f5b647373c8620330c4e077a9f,5,0.5397628307342529,20.0,4.0
